,country,Population,page,rev_id
37009,Samoan,0,Aiono Fanaafi Le Tagaloa,798494387.0
37010,Samoan,0,Matatumua Maimoana,757107378.0
37011,Samoan,0,Tupua Tamasese Lealofi III,801944573.0
37012,Samoan,0,Tupua Tamasese Lealofi IV,798166885.0
37013,Samoan,0,Tofilau Eti Alesana,798166951.0
37014,Samoan,0,Le Tagaloa Pita,798807561.0
37015,Samoan,0,Mata'afa Iosefo,794202189.0
37016,Samoan,0,Tamaseu Leni Warren,793926721.0
37017,Samoan,0,Prime Minister of Samoa,797760961.0
37018,Samoan,0,Gatoloaifaana Amataga Alesana-Gidlow,758953501.0
37019,Samoan,0,Aiono Nonumalo Sofara,748298776.0
37020,Samoan,0,Fiame Naomi Mata'afa,757562316.0
37021,Samoan,0,Safuneitu'uga Pa'aga Neri,757616961.0
37022,Samoan,0,Toi Aukuso Cain,771651038.0
37023,Samoan,0,Tupua Tamasese Meaʻole,801213484.0
37024,Samoan,0,Va'ai Kolone,793294077.0
37025,Samoan,0,Aveau Niko Palamo,801057378.0
37026,Samoan,0,Faumuina Tiatia Liuga,802850235.0
37027,Samoan,0,Order of Merit of Samoa,782768517.0
38363,Somaliland,0,Dahir Riyale Kahin,798692052.0
38364,Somaliland,0,List of Presidents of Somaliland,792010538.0
38365,Somaliland,0,Adan Ahmed Elmi,804143605.0
38366,Somaliland,0,Muhammad Haji Ibrahim Egal,805840190.0
38745,South African Republic,0,Piet Joubert,807269619.0
38746,South African Republic,0,Harry Struben,736854878.0
38747,South African Republic,0,Thomas François Burgers,704636517.0
38748,South African Republic,0,State President of the South African Republic,783371989.0
38749,South African Republic,0,Boekenhoutfontein,776299184.0
38750,South African Republic,0,"Statue of Paul Kruger, Church Square",800488968.0
38751,South African Republic,0,"Heroes' Acre, Pretoria",793010122.0
38752,South African Republic,0,"Kruger House, Pretoria",772410051.0
38753,South African Republic,0,Kruger National Park,805927999.0
38754,South African Republic,0,"Clarens, Switzerland",794593079.0
38755,South African Republic,0,Krugerrand,804713000.0
38756,South African Republic,0,Transvaal Civil War,787611475.0
38757,South African Republic,0,Willem Cornelis Janse van Rensburg,716703178.0
38758,South African Republic,0,Ben Viljoen,804250196.0
38759,South African Republic,0,Krugersdorp,801877418.0
38760,South Korean,0,Kim Hyun-jong,770760118.0
38761,South Korean,0,Suh Sang-chul,790180349.0
38762,South Korean,0,Kitack Lim,807057020.0
38763,South Korean,0,Ji Sang-wook,780227423.0
38764,South Korean,0,Yoon Jeung-hyun,790179508.0
38765,South Korean,0,"List of members of the National Assembly (South Korea), 1950–54",663348266.0
38766,South Korean,0,Kim Byong-joon,781134255.0
38767,South Korean,0,Jang Deok-jin,777070214.0
38768,South Korean,0,Cheong Yang-seog,795546187.0
38769,South Korean,0,Lee Hae-chan,785317852.0
38770,South Korean,0,Ahn Sang-yeong,777008205.0
38771,South Korean,0,Won Yoo-chul,806512047.0
38772,South Korean,0,Roh Tae-woo,806145466.0
38773,South Korean,0,Chung Ho-yong,798295710.0
38774,South Korean,0,Lim Su-kyung,805293256.0
38775,South Korean,0,Nam Duck-woo,807423123.0
38776,South Korean,0,Kim Chong-hoh,797806095.0
38777,South Korean,0,Park In-won,703478926.0
38778,South Korean,0,Yoo Il-ho,799945764.0
38779,South Korean,0,Baek Du-jin,806590508.0
38780,South Korean,0,Yoon Young-kwan,790178940.0
38781,South Korean,0,Kang Kum-sil,802728876.0
38782,South Korean,0,Yu Myung-hwan,790178486.0
38783,South Korean,0,Jeon Hye-sook,803383030.0
38784,South Korean,0,Chin Young,795546191.0
38785,South Korean,0,Shin Ki-ha,774367693.0
38786,South Korean,0,Song Yo-chan,807029190.0
38787,South Korean,0,Lee Jong-kul,770757174.0
38788,South Korean,0,Kim Kwan-yong,795546228.0
38789,South Korean,0,Koo Kyo-hyun,779544873.0
38790,South Korean,0,Chung Hong-won,781133659.0
38791,South Korean,0,Do Jong-hwan,807122658.0
38792,South Korean,0,Park Young-sun,800258105.0
38793,South Korean,0,Kim Il-ung,779544705.0
38794,South Korean,0,Kim Jin-sun,778916810.0
38795,South Korean,0,In Jae-keun,800896981.0
38796,South Korean,0,Won Sei-hoon,806511942.0
38797,South Korean,0,Kim Un-yong,803838269.0
38798,South Korean,0,Lee Chunhee,775234175.0
38799,South Korean,0,"List of members of the National Assembly (South Korea), 2016–present",806749773.0
38800,South Korean,0,Kim Seung-kew,716323288.0
38801,South Korean,0,Lee Jae-myung,798611948.0
38802,South Korean,0,Kwon Young-ghil,800896932.0
38803,South Korean,0,Choi Kyu-hah,806462613.0
38804,South Korean,0,Bak Maeng-woo,790471224.0
38805,South Korean,0,Lee Hahn-koo,795546245.0
38806,South Korean,0,Lee Jung-hyun (politician),795546256.0
38807,South Korean,0,Han Duck-soo,806124709.0
38808,South Korean,0,Yun Duk-min,794638210.0
38809,South Korean,0,Chang Sang,804972263.0
38810,South Korean,0,Sim Sang-jung,804816596.0
38811,South Korean,0,Chun Doo-hwan,806846283.0
38812,South Korean,0,Choo Mi-ae,806184478.0
38813,South Korean,0,Kim Boo-kyum,806555857.0
38814,South Korean,0,Kim So-yeon (activist),804817210.0
38815,South Korean,0,Lee Jung-hee,807021657.0
38816,South Korean,0,Lee Nak-hoon,799083872.0
38817,South Korean,0,Hong Ihk-pyo,782498395.0
38818,South Korean,0,Park Yong-ok,802955917.0
38819,South Korean,0,Kim Sung-hwan (politician),804971477.0
38820,South Korean,0,Lee Beom-seok (foreign minister),804962170.0
38821,South Korean,0,Chang Taek-sang,805053478.0
38822,South Korean,0,Geum Min,807404528.0
38823,South Korean,0,Jeon Soon-ok,782649404.0
38824,South Korean,0,Chun Jung-bae,806073279.0
38825,South Korean,0,Kim Hwang-sik,804971888.0
38826,South Korean,0,Yu In-chon,760062536.0
38827,South Korean,0,Park Geun-hye,807060237.0
38828,South Korean,0,Kim Suk-soo,804971686.0
38829,South Korean,0,Na Kyung-won,806319565.0
38830,South Korean,0,Roh Moo-hyun,806852494.0
38831,South Korean,0,Ki Dong-min,805956890.0
38832,South Korean,0,Kim Wan-ju,770622878.0
38833,South Korean,0,Choe Kwang-shik,806439224.0
38834,South Korean,0,Park Hong-keun,775458639.0
38835,South Korean,0,Lee Wu-jong,723064614.0
38836,South Korean,0,Han Myeong-sook,806182207.0
38837,South Korean,0,Park Chung-hee,806801805.0
38838,South Korean,0,Yi Yun-yong,804962117.0
38839,South Korean,0,Seo Young-kyo,717405394.0
38840,South Korean,0,Ahn Dae-hee,775458263.0
38841,South Korean,0,Kim Jae-soon,778915319.0
38842,South Korean,0,Byeon Yeong-tae,804962160.0
38843,South Korean,0,Assassination of Park Chung-hee,807142261.0
38844,South Korean,0,"List of members of the South Korean Constituent Assembly, 1948–50",805158721.0
38845,South Korean,0,"List of members of the National Assembly (South Korea), 2012–2016",806073996.0
38846,South Korean,0,Kim Chang-ryong,792037093.0
38847,South Korean,0,Ahn Gyu-baek,775458608.0
38848,South Korean,0,Yun Byung-se,804971432.0
38849,South Korean,0,Lee Hyun-jae,804968364.0
38850,South Korean,0,Yoo Chang-soon,804968129.0
38851,South Korean,0,Hyun Soong-jong,804968483.0
38852,South Korean,0,Park Yong-jin,770623036.0
38853,South Korean,0,Min Byung-doo,806399005.0
38854,South Korean,0,Lee Wan-koo,791389950.0
38855,South Korean,0,Shin Sung-mo,805991409.0
38856,South Ossetian,0,Eduard Kokoity,801087048.0
38857,South Ossetian,0,Zurab Kokoyev,760473273.0
38858,South Ossetian,0,Vadim Brovtsev,802882186.0
38859,South Ossetian,0,Rostislav Khugayev,721687759.0
38860,South Ossetian,0,Leonid Tibilov,799335775.0
38861,South Ossetian,0,Yury Morozov,749962491.0
38862,South Ossetian,0,Dmitry Sanakoyev,801560549.0
38863,South Ossetian,0,Aleksandr Shavlokhov,760473086.0
38864,South Ossetian,0,Aslanbek Bulatsev,789950396.0
38865,South Ossetian,0,Merab Chigoev,760473130.0
38866,South Ossetian,0,Valeriy Hubulov,717241760.0
38867,South Ossetian,0,Prime Minister of South Ossetia,797825875.0
38868,South Ossetian,0,Boris Chochiev,748071193.0
38869,South Ossetian,0,Igor Sanakoyev,760473237.0
38870,South Ossetian,0,Stanislav Kochiev,717215546.0
38871,South Ossetian,0,Lyudvig Chibirov,766130279.0
38872,South Ossetian,0,Gerasim Khugayev,760473192.0
38873,South Ossetian,0,President of South Ossetia,795669553.0
40343,St. Kitts-Nevis,0.05,0,0.0
40344,St. Vincent and the Grenadines,0.1,0,0.0
40480,Swaziland,0,Njabulo Mabuza,790010716.0
40481,Swaziland,0,Labotsibeni Mdluli,802149787.0
40482,Swaziland,0,Marwick Khumalo,790010820.0
40483,Swaziland,0,Mphiwa Dlamini,790010577.0
40484,Swaziland,0,Makhosini Dlamini,790010573.0
40485,Swaziland,0,Bheki Dlamini,790010530.0
40486,Swaziland,0,Dzeliwe of Swaziland,796256782.0
40487,Swaziland,0,Themba N. Masuku,723121670.0
40488,Swaziland,0,Mabandla Dlamini,790010563.0
40489,Swaziland,0,Prince Sozisa Dlamini,790090661.0
40490,Swaziland,0,Sishayi Nxumalo,790010729.0
40491,Swaziland,0,Charles Myeza,790010723.0
40492,Swaziland,0,Moses Mathendele Dlamini,747579157.0
40493,Swaziland,0,Themba Dlamini,790010705.0
40494,Swaziland,0,Tsandzile Dlamini,804656330.0
40495,Swaziland,0,Bhekimpi Dlamini,790010540.0
40496,Swaziland,0,Paul Dlamini,790010579.0
40497,Swaziland,0,Maphevu Dlamini,807175486.0
40498,Swaziland,0,Lutfo Dlamini,790010558.0
40499,Swaziland,0,Paul Shabangu,790010732.0
40500,Swaziland,0,Ntfombi of Swaziland,785654533.0
40501,Swaziland,0,Sotsha Dlamini,800650407.0
40502,Swaziland,0,Obed Dlamini,790010578.0
40503,Swaziland,0,Barnabas Sibusiso Dlamini,798454144.0
40504,Swaziland,0,Ndumiso Mamba,793428048.0
40505,Swaziland,0,Andreas Fakudze,790636139.0
40506,Swaziland,0,Jameson Mbilini Dlamini,790010556.0
40507,Swaziland,0,Ben Nsibandze,797494822.0
40508,Swaziland,0,List of Prime Ministers of Swaziland,797904256.0
40509,Swaziland,0,Trusty Gina,790010783.0
40510,Swaziland,0,Constance Simelane,757540600.0
42475,Timor-Leste,1.2,0,0.0
42541,Tokelauan,0,Russell Marshall,771460602.0
42542,Tokelauan,0,John Allen (diplomat),720435378.0
42543,Tokelauan,0,Jonathan Kings,806257719.0
42544,Tokelauan,0,Duncan MacIntyre (New Zealand politician),770994352.0
42545,Tokelauan,0,Patuki Isaako,790644404.0
42546,Tokelauan,0,Neil Walter,732100626.0
42547,Tokelauan,0,Guy Powles,786375181.0
42548,Tokelauan,0,Head of Government of Tokelau,801375710.0
42549,Tokelauan,0,David Payton,799209983.0
42550,Tokelauan,0,Kuresa Nasau,790644216.0
42551,Tokelauan,0,Kolouei O'Brien,790647368.0
42552,Tokelauan,0,Salesio Lui,790644183.0
42553,Tokelauan,0,Falima Teao,801630990.0
42554,Tokelauan,0,Siopili Perez,795633170.0
42555,Tokelauan,0,Administrator of Tokelau,806258588.0
42556,Tokelauan,0,Tim Francis,744394596.0
42557,Tokelauan,0,Afega Gaualofa,795631781.0
46412,Western Sahara,0.6,0,0.0
46721,eSwatini,1.4,0,0.0
